file_name, topic_id, topic_description, Last Write Time
"5282_EMRAP_2017_01_January_Track18_Periarrest.mp3", 5282, "Peri-arrest", 2018-01-15T05:07:52.903319+00:00
"5283_14_Annals_of_Emergency_Medicine_sps.pdf", 5283, "Annals of Emergency Medicine - Postpartum Headache", 2018-01-15T05:07:53.199600+00:00
"5283_EMRAP_2017_01_January_Track19_AEM_PostpartumHeadache.mp3", 5283, "Annals of Emergency Medicine - Postpartum Headache", 2018-01-15T05:07:55.692957+00:00
"5284_09_Induction_Doses_in_Shock_sps.pdf", 5284, "Induction Doses in Shock", 2018-01-15T05:07:55.927179+00:00
"5284_EMRAP_2017_01_January_Track20_InductionDosesShock-.mp3", 5284, "Induction Doses in Shock", 2018-01-15T05:07:56.919118+00:00
"5285_21_Mailbag_sps.pdf", 5285, "Summary", 2018-01-15T05:07:57.107295+00:00
"5285_EMRAP_2017_01_January_Track21_Summary_FINAL_2.mp3", 5285, "Summary", 2018-01-15T05:08:00.324337+00:00
"5286_01_Introduction_-_How_to_Accept_Gratitude.pdf", 5286, "Introduction: How to Accept Gratitude", 2018-01-15T05:08:00.516520+00:00
"5286_EMRAP_2017_01_February_Track01_Intro.mp3", 5286, "Introduction: How to Accept Gratitude", 2018-01-15T05:08:01.800734+00:00
"5287_12_Cardiology_Corner_-_ACS_State_of_the_Art_-_Part_1_-_Initial_Workup.pdf", 5287, "Cardiology Corner: ACS State of the Art - Initial Workup", 2018-01-15T05:08:02.033954+00:00
"5287_EMRAP_2017_01_February_Track02_CC_ACSInitial.mp3", 5287, "Cardiology Corner: ACS State of the Art - Initial Workup", 2018-01-15T05:08:03.963780+00:00
"5288_17_Paper_Chase_1_-_Brain_Bleeds_and_Blood_Pressure.pdf", 5288, "Paper Chase 1 - Brain Bleeds and Blood Pressure", 2018-01-15T05:08:04.178985+00:00
"5288_EMRAP_2017_01_February_Track03_PC1_Brain.mp3", 5288, "Paper Chase 1 - Brain Bleeds and Blood Pressure", 2018-01-15T05:08:05.002763+00:00
"5289_07_Pediatric_Pearls__Bipolar_and_Medication_Withdrawal.pdf", 5289, "Pediatric Pearls - Peds Psych - Bipolar and Medication Withdrawal", 2018-01-15T05:08:05.223972+00:00
"5289_EMRAP_2017_01_February_Track04_PP_Psych_V2.mp3", 5289, "Pediatric Pearls - Peds Psych - Bipolar and Medication Withdrawal", 2018-01-15T05:08:06.293984+00:00
"5290_08_Antiemetics_and_the_QTc.pdf", 5290, "Pharmacology Pearls - Antiemetics and the QTc", 2018-01-15T05:08:06.461142+00:00
"5290_EMRAP_2017_01_February_Track05_QTc.mp3", 5290, "Pharmacology Pearls - Antiemetics and the QTc", 2018-01-15T05:08:07.940542+00:00
"5291_18_Paper_Chase_2_-_Calf_Clot_Demystification.pdf", 5291, "Paper Chase 2 - Calf Clot Demystification", 2018-01-15T05:08:08.184773+00:00
"5291_EMRAP_2017_01_February_Track06_PC2_Clot.mp3", 5291, "Paper Chase 2 - Calf Clot Demystification", 2018-01-15T05:08:08.958505+00:00
"5292_09_What_is_a_Likelihood_Ratio.pdf", 5292, "What is a Likelihood Ratio?", 2018-01-15T05:08:09.152688+00:00
"5292_EMRAP_2017_01_February_Track07_LR.mp3", 5292, "What is a Likelihood Ratio?", 2018-01-15T05:08:10.476943+00:00
"5293_10_Pelvic_Fractures_Part_1__Anatomy_of_the_Bleed.pdf", 5293, "Pelvic Fractures - Anatomy of the Bleed", 2018-01-15T05:08:10.668121+00:00
"5293_EMRAP_2017_01_February_Track08_Pelvis_Anatomy.mp3", 5293, "Pelvic Fractures - Anatomy of the Bleed", 2018-01-15T05:08:12.606955+00:00
"5295_19_Paper_Chase_3_-_MRI_in_Pregnancy_is_OK,_but_not_Gadolinium.pdf", 5295, "Paper Chase 3 - MRI in Pregnancy is OK but not Gadolinium", 2018-01-15T05:08:14.587830+00:00
"5295_EMRAP_2017_01_February_Track09_PC3_MRI.mp3", 5295, "Paper Chase 3 - MRI in Pregnancy is OK but not Gadolinium", 2018-01-15T05:08:15.275478+00:00
"5296_14_Headache_Diagnostic_Pathway.pdf", 5296, "Headache Diagnostic Pathway", 2018-01-15T05:08:15.602790+00:00
"5296_EMRAP_2017_01_February_Track10_Headache.mp3", 5296, "Headache Diagnostic Pathway", 2018-01-15T05:08:17.702776+00:00
"5297_05_Ultrasound_for_Foreign_Body.pdf", 5297, "Ultrasound and the Drug Mule", 2018-01-15T05:08:17.886949+00:00
"5297_EMRAP_2017_01_February_Track11_Ultrasound.mp3", 5297, "Ultrasound and the Drug Mule", 2018-01-15T05:08:18.873882+00:00
"5298_22_Fake_Xanax.pdf", 5298, "Toxicology Sessions - Fake Xanax", 2018-01-15T05:08:19.001002+00:00
"5298_EMRAP_2017_01_February_Track12_Xanax.mp3", 5298, "Toxicology Sessions - Fake Xanax", 2018-01-15T05:08:20.127067+00:00
"5299_13_Cardiology_Corner__ACS_State_of_the_Art_-_Part_2_-_Evocative_Testing.pdf", 5299, "Cardiology Corner - ACS State of the Art - Evocative Testing", 2018-01-15T05:08:20.424349+00:00
"5299_EMRAP_2017_01_February_Track13_CC_ACSTesting.mp3", 5299, "Cardiology Corner - ACS State of the Art - Evocative Testing", 2018-01-15T05:08:22.413230+00:00
"5300_11_Pelvic_Fractures_Part_2__Evaluation_and_Treatment.pdf", 5300, "Pelvic Fractures Part 2 - Evaluation and Treatment", 2018-01-15T05:08:22.619425+00:00
"5300_EMRAP_2017_01_February_Track14_PelvicP2_Bleed.mp3", 5300, "Pelvic Fractures Part 2 - Evaluation and Treatment", 2018-01-15T05:08:24.157880+00:00
"5301_03_Should_We_Listen_to_Parents.pdf", 5301, "Community Medicine Rants - Should We Listen to Parents?", 2018-01-15T05:08:24.367080+00:00
"5301_EMRAP_2017_01_February_Track15_CMR_Parents.mp3", 5301, "Community Medicine Rants - Should We Listen to Parents?", 2018-01-15T05:08:25.350009+00:00
"5302_20_Paper_Chase_4_-_IO_Lines__Size_Matters.pdf", 5302, "Paper Chase 4 - IO Lines - Size Matters", 2018-01-15T05:08:25.660301+00:00
"5302_EMRAP_2017_01_February_Track16_PC4_IOLines.mp3", 5302, "Paper Chase 4 - IO Lines - Size Matters", 2018-01-15T05:08:26.404004+00:00
"5303_15_Focused_Evaluation_of_First_Trimester_Vaginal_Bleeding.pdf", 5303, "Focused Evaluation of First Trimester Vaginal Bleed", 2018-01-15T05:08:26.576169+00:00
"5303_EMRAP_2017_01_February_Track17_VaginalBleed.mp3", 5303, "Focused Evaluation of First Trimester Vaginal Bleed", 2018-01-15T05:08:29.203653+00:00
"5304_21_Paper_Chase_5_-_Non-Occupational_HIV_Prophylaxis.pdf", 5304, "Paper Chase 5 - Non-Occupational HIV Prophylaxis", 2018-01-15T05:08:29.433870+00:00
"5304_EMRAP_2017_01_February_Track18_PC5_HIV.mp3", 5304, "Paper Chase 5 - Non-Occupational HIV Prophylaxis", 2018-01-15T05:08:30.345733+00:00
"5305_02_Pediatric_Constipation.pdf", 5305, "Pediatric Constipation", 2018-01-15T05:08:30.532909+00:00
"5305_EMRAP_2017_01_February_Track19_PedsConstipation.mp3", 5305, "Pediatric Constipation", 2018-01-15T05:08:31.029380+00:00
"5306_16_3_Treatments_for_Refractory_V_fib.pdf", 5306, "3 Treatments for Refractory V Fib", 2018-01-15T05:08:31.176518+00:00
"5306_EMRAP_2017_01_February_Track20_Vfib.mp3", 5306, "3 Treatments for Refractory V Fib", 2018-01-15T05:08:31.898204+00:00
"5307_06_National_Lecture_Series___Intubating_the_Hypotensive,_Acidotic_Patient.pdf", 5307, "National Lecture Series - Intubating the Hypotensive Acidotic Patient", 2018-01-15T05:08:32.037333+00:00
"5307_EMRAP_2017_01_February_Track21_Indtubate.mp3", 5307, "National Lecture Series - Intubating the Hypotensive Acidotic Patient", 2018-01-15T05:08:33.652861+00:00
"5308_04_Annals_of_Emergency_Medicine__The_Neonatal_Airway.pdf", 5308, "Annals of Emergency Medicine: Neonatal Airway", 2018-01-15T05:08:34.005195+00:00
"5308_EMRAP_2017_01_February_Track22_AEM_NeonatalAirway.mp3", 5308, "Annals of Emergency Medicine: Neonatal Airway", 2018-01-15T05:08:35.486595+00:00
"5309_23_From_the_Mailbag.pdf", 5309, "Mailbag and Summary", 2018-01-15T05:08:35.691790+00:00
"5309_EMRAP_2017_01_February_Track23_Summary_V3.mp3", 5309, "Mailbag and Summary", 2018-01-15T05:08:38.304260+00:00
"5312_01_Introduction_-_Calling_an_Admission_sps.pdf", 5312, "Introduction - Calling an Admission", 2018-01-15T05:08:38.844771+00:00
"5312_EMRAP_2017_03_March_Track01_Intro.mp3", 5312, "Introduction - Calling an Admission", 2018-01-15T05:08:39.916785+00:00
"5313_15_Strayerisms_-_Something_for_Pain_sps.pdf", 5313, "Strayerisms - Something for Pain", 2018-01-15T05:08:40.204058+00:00
"5313_EMRAP_2017_03_March_Track02_STR_Pain.mp3", 5313, "Strayerisms - Something for Pain", 2018-01-15T05:08:42.631356+00:00
"5314_16_PaperChase_1_-_Hypothermia_Post_Peds_Arrest_sps.pdf", 5314, "Paper Chase 1 - Hypothermia Post Peds Arrest", 2018-01-15T05:08:42.833545+00:00
"5314_EMRAP_2017_03_March_Track03_PC1_PedsArrest.mp3", 5314, "Paper Chase 1 - Hypothermia Post Peds Arrest", 2018-01-15T05:08:43.681346+00:00
"5315_04_Laceration_Wound_Preparation_sps.pdf", 5315, "Laceration Wound Prep", 2018-01-15T05:08:43.917570+00:00
"5315_EMRAP_2017_03_March_Track04_WoundPrep.mp3", 5315, "Laceration Wound Prep", 2018-01-15T05:08:45.828377+00:00
"5316_05_Pediatric_Weight_Estimation_sps.pdf", 5316, "Pediatric Pearls - Pediatric Weight Estimation", 2018-01-15T05:08:46.045582+00:00
"5316_EMRAP_2017_03_March_Track05_PP_PedsWeight.mp3", 5316, "Pediatric Pearls - Pediatric Weight Estimation", 2018-01-15T05:08:47.486946+00:00
"5317_14_Calcaneus_Fractures_sps.pdf", 5317, "Calcaneal Fractures", 2018-01-15T05:08:47.710157+00:00
"5317_EMRAP_2017_03_March_Track06_CalcanealFractures.mp3", 5317, "Calcaneal Fractures", 2018-01-15T05:08:50.431731+00:00
"5318_17_Paper_Chase_2_-_Downstream_Effect_of_Coronary_CTA_sps.pdf", 5318, "Paper Chase 2 - Downstream Effects of Coronary CTA", 2018-01-15T05:08:50.636925+00:00
"5318_EMRAP_2017_03_March_Track07_PC2_CTA.mp3", 5318, "Paper Chase 2 - Downstream Effects of Coronary CTA", 2018-01-15T05:08:51.378625+00:00
"5319_12_Critical_Care_Mailbag_-_The_Case_of_Slow_Crash_sps.pdf", 5319, "Critical Care Mailbag - Case of the Slow Crash", 2018-01-15T05:08:52.445636+00:00
"5319_EMRAP_2017_03_March_Track08_CCM_Slow.mp3", 5319, "Critical Care Mailbag - Case of the Slow Crash", 2018-01-15T05:08:55.060108+00:00
"5320_10_Pharmacology_Rounds_-_NSAID_Allergies_sps.pdf", 5320, "Pharmacology Rounds - NSAID Allergies", 2018-01-15T05:08:55.380412+00:00
"5320_EMRAP_2017_03_March_Track09_PHR_NSAID.mp3", 5320, "Pharmacology Rounds - NSAID Allergies", 2018-01-15T05:08:56.295278+00:00
"5321_07_LIN_Session_-_Can_You_Multitask_sps.pdf", 5321, "LIN Session - Can You Multitask", 2018-01-15T05:08:56.467439+00:00
"5321_EMRAP_2017_03_March_Track10_LIN_Multitask.mp3", 5321, "LIN Session - Can You Multitask", 2018-01-15T05:08:58.819664+00:00
"5322_18_Paper_Chase_3_-_Cardiac_Arrest_Text_Alerts_sps.pdf", 5322, "Paper Chase 3 - Cardiac Arrest Text Alerts", 2018-01-15T05:08:59.012847+00:00
"5322_EMRAP_2017_03_March_Track11_PC3_Text.mp3", 5322, "Paper Chase 3 - Cardiac Arrest Text Alerts", 2018-01-15T05:08:59.652452+00:00
"5323_09_Decision_Fatigue_sps.pdf", 5323, "Decision Fatigue", 2018-01-15T05:08:59.859647+00:00
"5323_EMRAP_2017_03_March_Track12_Fatigue.mp3", 5323, "Decision Fatigue", 2018-01-15T05:09:02.559201+00:00
"5324_11_Pharmacology_Rounds_-_Are_Opioids_Bad_in_ACS_sps.pdf", 5324, "Pharmacology Rounds - Are Opiates Bad for ACS", 2018-01-15T05:09:02.756387+00:00
"5324_EMRAP_2017_03_March_Track13_PHR_Opiates.mp3", 5324, "Pharmacology Rounds - Are Opiates Bad for ACS", 2018-01-15T05:09:03.544133+00:00
"5325_13_Tactical_EMS_sps.pdf", 5325, "Tactical EMS", 2018-01-15T05:09:03.876448+00:00
"5325_EMRAP_2017_03_March_Track14_EMS.mp3", 5325, "Tactical EMS", 2018-01-15T05:09:05.373863+00:00
"5326_19_Paper_Chase_4_-_Fast_Fluids_in_Sepsis_sps.pdf", 5326, "Paper Chase 4 - Fast Fluids in Sepsis", 2018-01-15T05:09:05.683155+00:00
"5326_EMRAP_2017_03_March_Track15_PC4_Spesis.mp3", 5326, "Paper Chase 4 - Fast Fluids in Sepsis", 2018-01-15T05:09:06.508937+00:00
"5327_08_Removing_Pelvic_Binders_sps.pdf", 5327, "Trauma Surgeons Gone Wild - Removing Pelvic Binders", 2018-01-15T05:09:06.775188+00:00
"5327_EMRAP_2017_03_March_Track16__SGW_PelvicBinders.mp3", 5327, "Trauma Surgeons Gone Wild - Removing Pelvic Binders", 2018-01-15T05:09:07.727089+00:00
"5328_03_HIV_Cardiovascular_Risk_sps.pdf", 5328, "HIV Cardiovascular Risk", 2018-01-15T05:09:07.965315+00:00
"5328_EMRAP_2017_03_March_Track17_HIV.mp3", 5328, "HIV Cardiovascular Risk", 2018-01-15T05:09:08.843146+00:00
"5329_02_Community_Medicine_Rants_-_Tape_Measure_Ventilation_sps.pdf", 5329, "Community Medicine Rants - Tape Measure Ventilation", 2018-01-15T05:09:09.026318+00:00
"5329_EMRAP_2017_03_March_Track18_CMR_Tape.mp3", 5329, "Community Medicine Rants - Tape Measure Ventilation", 2018-01-15T05:09:10.363582+00:00
"5330_20_PaperChase_5_-_Sooner_is_Better_in_Trauma_Transfusion_sps.pdf", 5330, "Paper Chase 5 - Sooner is Better in Trauma Transfusion", 2018-01-15T05:09:10.572781+00:00
"5330_EMRAP_2017_03_March_Track19_PC5_Trauma.mp3", 5330, "Paper Chase 5 - Sooner is Better in Trauma Transfusion", 2018-01-15T05:09:11.113292+00:00
"5331_06_Pediatric_Pearls_-_Cards_Codes_sps.pdf", 5331, "Pediatric Pearls - Peds Card Codes", 2018-01-15T05:09:11.355521+00:00
"5331_EMRAP_2017_03_March_Track20_PP_PedsCards.mp3", 5331, "Pediatric Pearls - Peds Card Codes", 2018-01-15T05:09:13.807841+00:00
"5332_21_Annals_of_Emergency_Medicine__Erythroderma_Not_Your_Average_Sunburn_sps.pdf", 5332, "Annals of Emergency Medicine - Erythroderma Not Your Everyday Sunburn", 2018-01-15T05:09:14.036056+00:00
"5332_EMRAP_2017_03_March_Track21_AEM_Erythroderma.mp3", 5332, "Annals of Emergency Medicine - Erythroderma Not Your Everyday Sunburn", 2018-01-15T05:09:15.952869+00:00
"5333_22_From_the_Mailbag_sps.pdf", 5333, "Mailbag and Summary", 2018-01-15T05:09:16.246146+00:00
"5333_EMRAP_2017_03_March_Track22_Summary.mp3", 5333, "Mailbag and Summary", 2018-01-15T05:09:18.637411+00:00
"5334_01_Introduction_-_Bariatric_Badness_sps.pdf", 5334, "Introduction - Bariatric Badness", 2018-01-15T05:09:19.104851+00:00
"5334_EMRAP_2017_04_April_Track01_Intro.mp3", 5334, "Introduction - Bariatric Badness", 2018-01-15T05:09:19.638354+00:00
"5335_02_Trauma_Surgeons_Wild_-_Chest_Tubes_Big_and_Small_sps.pdf", 5335, "Trauma Surgeons Gone Wild - Chest Tubes Big and Small", 2018-01-15T05:09:19.811519+00:00
"5335_EMRAP_2017_04_April_Track02_SGW_Chest.mp3", 5335, "Trauma Surgeons Gone Wild - Chest Tubes Big and Small", 2018-01-15T05:09:20.573239+00:00
"5336_03_Paper_Chase_1_-_Propofol,_Ketofol,_and_the_Non-argument_sps.pdf", 5336, "Paper Chase 1 - Propofol Ketofol and the Non-argument", 2018-01-15T05:09:20.749405+00:00
"5336_EMRAP_2017_04_April_Track03_PC1_Propofol.mp3", 5336, "Paper Chase 1 - Propofol Ketofol and the Non-argument", 2018-01-15T05:09:21.311938+00:00
"5337_04_Hot_and_Bothered__An_Agitated_Patient_sps.pdf", 5337, "Billy Mallon - Hot and Altered", 2018-01-15T05:09:21.486103+00:00
"5337_EMRAP_2017_04_April_Track04_Hot.mp3", 5337, "Billy Mallon - Hot and Altered", 2018-01-15T05:09:22.291865+00:00
"5338_05_Coma_sps.pdf", 5338, "Coma", 2018-01-15T05:09:22.735285+00:00
"5338_EMRAP_2017_04_April_Track05_Coma.mp3", 5338, "Coma", 2018-01-15T05:09:23.357874+00:00
"5339_06_Paper_Chase_2_-_The_Oxygen_Middle_Path_sps.pdf", 5339, "Paper Chase 2 - The Oxygen Middle Path", 2018-01-15T05:09:23.507015+00:00
"5339_EMRAP_2017_04_April_Track06_PC2_Oxygen.mp3", 5339, "Paper Chase 2 - The Oxygen Middle Path", 2018-01-15T05:09:23.894382+00:00
"5340_07_Rural_Medicine_-_Gunshot_Wound_sps.pdf", 5340, "Rural Medicine - GSW", 2018-01-15T05:09:24.278744+00:00
"5340_EMRAP_2017_04_April_Track07_RM_GSW.mp3", 5340, "Rural Medicine - GSW", 2018-01-15T05:09:25.196611+00:00
"5341_08_Critical_Care_Mailbag__How_to_Secure_a_Cric_sps.pdf", 5341, "Critical Care Mailbag - How to Secure a Cric", 2018-01-15T05:09:25.364772+00:00
"5341_EMRAP_2017_04_April_Track08_CCM_Cric.mp3", 5341, "Critical Care Mailbag - How to Secure a Cric", 2018-01-15T05:09:25.704093+00:00
"5342_09_Paper_Chase_3_-_4_vs_1_Sono_View_for_PTX_sps.pdf", 5342, "Paper Chase 3 - 4 vs 1 Sono View for PTX", 2018-01-15T05:09:25.861242+00:00
"5342_EMRAP_2017_04_April_Track09_PC3_Sono.mp3", 5342, "Paper Chase 3 - 4 vs 1 Sono View for PTX", 2018-01-15T05:09:26.212573+00:00
"5343_10_Little_Labs_sps.pdf", 5343, "Little Labs", 2018-01-15T05:09:26.374729+00:00
"5343_EMRAP_2017_04_April_Track10_LittleLabs.mp3", 5343, "Little Labs", 2018-01-15T05:09:27.132443+00:00
"5344_11_Atraumatic_Spinal_Needles_sps.pdf", 5344, "Atraumatic Spinal Needles", 2018-01-15T05:09:27.301604+00:00
"5344_EMRAP_2017_04_April_Track11_Needles.mp3", 5344, "Atraumatic Spinal Needles", 2018-01-15T05:09:27.745023+00:00
"5345_12_The_ABCD_of_Massive_Transfusion_sps.pdf", 5345, "The ABCD of Massive Transfusion", 2018-01-15T05:09:27.896166+00:00
"5345_EMRAP_2017_04_April_Track12_ABCD.mp3", 5345, "The ABCD of Massive Transfusion", 2018-01-15T05:09:28.744969+00:00
"5346_13_Annals_of_Emergency_Medicine_-_A_Penny_For_Your_Thoughts_sps.pdf", 5346, "Annals of Emergency Medicine - A Penny For Your Thoughts", 2018-01-15T05:09:28.893109+00:00
"5346_EMRAP_2017_04_April_Track13_AEM_Penny.mp3", 5346, "Annals of Emergency Medicine - A Penny For Your Thoughts", 2018-01-15T05:09:29.502685+00:00
"5347_14_Visualization_sps.pdf", 5347, "Visualization", 2018-01-15T05:09:29.670845+00:00
"5347_EMRAP_2017_04_April_Track14_Visualization.mp3", 5347, "Visualization", 2018-01-15T05:09:30.279419+00:00
"5348_15_Paper_Chase_4_-_Lysis_for_PE_in_PEA_sps.pdf", 5348, "Paper Chase 4 - Lysis for PE in PEA", 2018-01-15T05:09:30.503631+00:00
"5348_EMRAP_2017_04_April_Track15_PC4_Lysis.mp3", 5348, "Paper Chase 4 - Lysis for PE in PEA", 2018-01-15T05:09:30.826938+00:00
"5349_16_Suture__Eversion_and_Simple_Interrupted_sps.pdf", 5349, "Suture - Eversion and Simple Interrupted", 2018-01-15T05:09:30.968072+00:00
"5349_EMRAP_2017_04_April_Track16_Suture_Eversion.mp3", 5349, "Suture - Eversion and Simple Interrupted", 2018-01-15T05:09:31.863919+00:00
"5350_17_Chronic_Digoxin_Toxicity_sps.pdf", 5350, "Chronic Dig Toxicity", 2018-01-15T05:09:32.003051+00:00
"5350_EMRAP_2017_04_April_Track17_Dig.mp3", 5350, "Chronic Dig Toxicity", 2018-01-15T05:09:32.442466+00:00
"5351_18_Paper_Chase_5_-_Prehospital_Shock_Index_sps.pdf", 5351, "Paper Chase 5 - Prehospital Shock Index", 2018-01-15T05:09:32.674685+00:00
"5351_EMRAP_2017_04_April_Track18_PC5_Prehospital.mp3", 5351, "Paper Chase 5 - Prehospital Shock Index", 2018-01-15T05:09:33.002996+00:00
"5352_19_A_Young_Woman_with_Acute_Stridor_sps.pdf", 5352, "A Young Woman with Acute Stridor", 2018-01-15T05:09:33.138123+00:00
"5352_EMRAP_2017_04_April_Track19_Stridor.mp3", 5352, "A Young Woman with Acute Stridor", 2018-01-15T05:09:33.887833+00:00
"5353_20_From_The_Mailbag_sps.pdf", 5353, "Mailbag and Summary", 2018-01-15T05:09:34.030968+00:00
"5353_EMRAP_2017_04_April_Track20_Summary.mp3", 5353, "Mailbag and Summary", 2018-01-15T05:09:34.803698+00:00
"5354_01_Introduction_sps.pdf", 5354, "Introduction - What Really Happens After Acute A-fib", 2018-01-15T05:09:35.764607+00:00
"5354_EMRAP_2017_05_May_Track01_Intro.mp3", 5354, "Introduction - What Really Happens After Acute A-fib", 2018-01-15T05:09:36.945728+00:00
"5355_02_Stroke_Updates_sps.pdf", 5355, "Stroke Updates", 2018-01-15T05:09:37.311070+00:00
"5355_EMRAP_2017_05_May_Track02_Stroke.mp3", 5355, "Stroke Updates", 2018-01-15T05:09:40.144750+00:00
"5356_03_Paper_Chase_1_Syncope_and_PE_sps.pdf", 5356, "Paper Chase 1: Syncope and PE", 2018-01-15T05:09:40.684261+00:00
"5356_EMRAP_2017_05_May_Track03_PC1_Syncope.mp3", 5356, "Paper Chase 1: Syncope and PE", 2018-01-15T05:09:41.782299+00:00
"5357_04_Community_Medicine_Rants_-_Are_We_Capable_of_Placing_Transvenous_Pacemakers_sps.pdf", 5357, "Community Medicine Rants - Are We Capable of Placing Transvenous Pacemakers?", 2018-01-15T05:09:41.988494+00:00
"5357_EMRAP_2017_05_May_Track04_CMR_Pacemakers.mp3", 5357, "Community Medicine Rants - Are We Capable of Placing Transvenous Pacemakers?", 2018-01-15T05:09:43.049498+00:00
"5358_05_Is_That_a_Septic_Hip_Dr_sps.pdf", 5358, "Is That a Septic Hip Dr. Kocher?", 2018-01-15T05:09:43.337771+00:00
"5358_EMRAP_2017_05_May_Track05_SepticHip.mp3", 5358, "Is That a Septic Hip Dr. Kocher?", 2018-01-15T05:09:45.593905+00:00
"5359_06_Paper_Chase_2_Dex_vs_Prednisone_in_Asthma_sps.pdf", 5359, "Paper Chase 2: Dex vs Prednisone in Asthma", 2018-01-15T05:09:45.977268+00:00
"5359_EMRAP_2017_05_May_Track06_PC2_Dex.mp3", 5359, "Paper Chase 2: Dex vs Prednisone in Asthma", 2018-01-15T05:09:46.767014+00:00
"5360_07_Laceration_sps.pdf", 5360, "Laceration - Delayed Presentation", 2018-01-15T05:09:47.098329+00:00
"5360_EMRAP_2017_05_May_Track07_Laceration.mp3", 5360, "Laceration - Delayed Presentation", 2018-01-15T05:09:49.200315+00:00
"5361_08_The_Lin_Sessions_sps.pdf", 5361, "LIN Session - 3 Steps to a Better Ultrasound", 2018-01-15T05:09:49.532631+00:00
"5361_EMRAP_2017_05_May_Track08_LIN_Ultrasound.mp3", 5361, "LIN Session - 3 Steps to a Better Ultrasound", 2018-01-15T05:09:51.111122+00:00
"5362_09_Pseudocellulitis_sps.pdf", 5362, "Pseudocellulitis", 2018-01-15T05:09:51.455449+00:00
"5362_EMRAP_2017_05_May_Track09_Pseudocellulitis.mp3", 5362, "Pseudocellulitis", 2018-01-15T05:09:53.208107+00:00
"5363_10_Anxiety_and_Chest_Pain_sps.pdf", 5363, "Anxiety and Chest Pain", 2018-01-15T05:09:53.573452+00:00
"5363_EMRAP_2017_05_May_Track10_ChestPain.mp3", 5363, "Anxiety and Chest Pain", 2018-01-15T05:09:55.350134+00:00
"5364_11_Paper_Chase_3_Just_The_Ankle_Please_sps.pdf", 5364, "Paperchase 3 - Just the Ankle Please", 2018-01-15T05:09:55.739501+00:00
"5364_EMRAP_2017_05_May_Track11_PC3_Ankle.mp3", 5364, "Paperchase 3 - Just the Ankle Please", 2018-01-15T05:09:56.521241+00:00
"5365_12_Naloxone_sps.pdf", 5365, "Naloxone", 2018-01-15T05:09:56.688398+00:00
"5365_EMRAP_2017_05_May_Track12_Naloxone.mp3", 5365, "Naloxone", 2018-01-15T05:09:58.706306+00:00
"5366_13_Trauma_Surgeons_Gone_Wild_Gunshot_to_the_Extremity_sps.pdf", 5366, "Trauma Surgeons Gone Wild - Gunshot to the Extremity", 2018-01-15T05:09:59.215789+00:00
"5366_EMRAP_2017_05_May_Track13_SGW_Gunshot.mp3", 5366, "Trauma Surgeons Gone Wild - Gunshot to the Extremity", 2018-01-15T05:10:01.844274+00:00
"5367_14_Real_Talk_sps.pdf", 5367, "Real Talk", 2018-01-15T05:10:02.222633+00:00
"5367_EMRAP_2017_05_May_Track14_RealTalk.mp3", 5367, "Real Talk", 2018-01-15T05:10:03.486828+00:00
"5368_15_Paper_Chase_4_CACTUS_and_The_Calf_Clot_sps.pdf", 5368, "Paper Chase 4 - CACTUS and The Calf Clot", 2018-01-15T05:10:03.840162+00:00
"5368_EMRAP_2017_05_May_Track15_PC4_CACTUS.mp3", 5368, "Paper Chase 4 - CACTUS and The Calf Clot", 2018-01-15T05:10:04.498786+00:00
"5369_16_Annals_of_Emergency_Medicine_sps.pdf", 5369, "Annals of Emergency Medicine: It's Not a Tumor!", 2018-01-15T05:10:04.726000+00:00
"5369_EMRAP_2017_05_May_Track16_AEM_Tumor.mp3", 5369, "Annals of Emergency Medicine: It's Not a Tumor!", 2018-01-15T05:10:05.622848+00:00
"5370_17_Paper_Chase_5_Imagine_and_Near_Hanging_sps.pdf", 5370, "Paper Chase 5 - Imaging and Near Hanging", 2018-01-15T05:10:05.953160+00:00
"5370_EMRAP_2017_05_May_Track17_PC5_Imaging.mp3", 5370, "Paper Chase 5 - Imaging and Near Hanging", 2018-01-15T05:10:06.661831+00:00
"5371_18_The_Problem_with_Thin_Slicing_sps.pdf", 5371, "The Problem With Thin Slicing", 2018-01-15T05:10:07.011161+00:00
"5371_EMRAP_2017_05_May_Track18_Thin.mp3", 5371, "The Problem With Thin Slicing", 2018-01-15T05:10:08.307388+00:00
"5372_19_Critical_Care_Mailbag_What_is_ROSC_sps.pdf", 5372, "Critical Care Malibag: What is ROSC?", 2018-01-15T05:10:08.715775+00:00
"5372_EMRAP_2017_05_May_Track19_CCM_ROSC.mp3", 5372, "Critical Care Malibag: What is ROSC?", 2018-01-15T05:10:10.673625+00:00
"5373_20_From_the_Mailbag_sps.pdf", 5373, "Mailbag and Summary", 2018-01-15T05:10:10.979916+00:00
"5373_EMRAP_2017_05_May_Track20_Summary.mp3", 5373, "Mailbag and Summary", 2018-01-15T05:10:13.067890+00:00
"5374_01_Introduction_.pdf", 5374, "Introduction - The Cure for Stink!", 2018-01-15T05:10:13.430234+00:00
"5374_EMRAP_2017_06_June_Track01_Intro.mp3", 5374, "Introduction - The Cure for Stink!", 2018-01-15T05:10:14.656395+00:00
"5375_02_Strayerisms.pdf", 5375, "Strayerisms - Agitation Mitigation", 2018-01-15T05:10:15.127839+00:00
